food_id,food_name,food_name_clean,calories_100g,protein_100g,fat_100g,carbohydrate_100g,image_url,source,zero_calorie_flag,calorie_inconsistent_flag,calorie_macro_diff,cooking_category,main_ingredient,meal_time,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,confidence,allergen_sources,label_sources,allergen_match_count,merge_status,food_category,food_category_source,base_ingredient,base_ingredient_tags,recipe_reference_match,recipe_reference_source,recipe_reference_title,recipe_ingredients_reference,suitable_breakfast,suitable_lunch,suitable_dinner,meal_time_tags,primary_meal_time,feature_rule_version,context_correction_notes,menu_reference_match,menu_reference_source,menu_reference_title,menu_reference_category,menu_reference_meal_time,ingredient_only_flag,raw_ingredient_flag,is_recommendable_food,recommendation_item_type,recommendation_confidence,recommendation_exclusion_reason,halal_status,is_halal_candidate,contains_non_halal_ingredient,non_halal_ingredient_tags,halal_review_reason,halal_confidence,halal_rule_version,menu_ready_rule_version,pairing_group,pairing_role,pairing_notes,pairing_suitability_notes,cleaning_action,cleaning_reason,meal_template_role,meal_combo_valid,image_url_status,image_url_source,image_url_rule_version
FD0198,jagung putih giling,jagung putih giling,361.0,8.7,4.5,72.4,https://s.alicdn.com/@sc04/kf/Af5e0567d01f840f1be84540684200cabd.png,indonesian_food_nutrition_dataset,0,0,-3.9,other,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,staple,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0199,jagung putih muda,jagung putih muda,129.0,4.1,1.3,30.3,https://awsimages.detik.net.id/community/media/visual/2023/01/30/resep-tumis-jagung-muda-dan-ayam-1_43.jpeg?w=480,indonesian_food_nutrition_dataset,0,0,-20.3,other,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,staple,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0200,jagung putih pipil baru,jagung putih pipil baru,307.0,7.9,3.4,63.6,https://sg-live-01.slatic.net/p/2d3e9d117d7da5fe175c4490faa98074.jpg,indonesian_food_nutrition_dataset,0,0,-9.6,other,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,staple,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0201,jagung putih pipil lama,jagung putih pipil lama,355.0,9.2,3.9,73.7,https://sg-live-01.slatic.net/p/2d3e9d117d7da5fe175c4490faa98074.jpg,indonesian_food_nutrition_dataset,0,0,-11.7,other,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,staple,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0202,jagung rebus,jagung rebus,175.0,1.8,1.8,35.0,https://asset.kompas.com/crops/L0i8I7tD8bIDLcs9nVG_Ok9egfI=/0x0:1000x667/750x500/data/photo/2021/10/05/615b9e713eeda.jpg,indonesian_food_nutrition_dataset,0,0,11.6,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0203,jagung sayur tumis,jagung sayur tumis,148.9,10.4,10.4,20.1,https://upload.wikimedia.org/wikipedia/commons/7/79/Fried_vegetables_%28Hamsa_-_Kuwaiti_food_%29.JPG,indonesian_food_nutrition_dataset,0,1,-66.7,tumis,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0204,jagung titi,jagung titi,374.0,9.4,2.2,79.1,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,0.2,other,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,staple,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0205,jam selai,jam selai,239.0,0.5,0.6,64.5,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,-26.4,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack_dessert,keyword,unknown,,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0206,jambal goreng,jambal goreng,286.0,48.5,9.2,2.3,https://img-global.cpcdn.com/recipes/c8380e9b21a49f17/680x482cq70/ikan-asin-jambal-goreng-renyah-tips-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,0.0,gorengan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,gorengan,orang_a_cooking_category,unknown,,False,,,,False,False,False,,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0207,jambu air,jambu air,46.0,0.6,0.0,11.8,https://upload.wikimedia.org/wikipedia/commons/c/c9/Avocado_Hass_-_single_and_halved.jpg,indonesian_food_nutrition_dataset,0,0,-3.6,other,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0208,jambu biji,jambu biji,49.0,0.9,0.3,12.2,https://asset.kompas.com/crops/4TGyZIJJ3wev1NuC6g-2Pggg6tA=/51x58:931x644/750x500/data/photo/2022/10/28/635b7364a7089.jpg,indonesian_food_nutrition_dataset,0,0,-6.1,other,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0209,jambu biji putih tidak berbiji,jambu biji putih tidak berbiji,61.0,0.9,0.3,15.4,https://asset.kompas.com/crops/5tqZoxNrD7W4y60L4TJeRG9hIDM=/2x1:1000x667/375x240/data/photo/2021/06/15/60c8497419234.jpg,indonesian_food_nutrition_dataset,0,0,-6.9,mentah_segar,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0210,jambu bol,jambu bol,56.0,0.6,0.3,14.2,https://asset.kompas.com/crops/CRaVBVmC7B0888k4y86iwwNsCvo=/0x41:1000x707/750x500/data/photo/2021/06/15/60c82d8d8e0d2.jpg,indonesian_food_nutrition_dataset,0,0,-5.9,other,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0211,jambu monyet buah,jambu monyet buah,64.0,0.7,0.6,15.8,https://images.tokopedia.net/img/cache/500-square/product-1/2018/1/7/15542540/15542540_dac5a5c7-8e74-415d-b2c9-2725481acb7d_705_628.jpg,indonesian_food_nutrition_dataset,0,0,-7.4,mentah_segar,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0212,jamur coklat kulat siau,jamur coklat kulat siau,45.0,2.5,3.9,0.0,https://img-global.cpcdn.com/recipes/a08c63a31c3cf541/680x482cq70/kolat-tiungkulat-siaujamur-merahjamur-kalimantanjamur-hutan-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,-0.1,other,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack_dessert,keyword,sayuran,sayuran,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0213,jamur kuping kering,jamur kuping kering,294.0,16.0,0.9,64.6,https://asset.kompas.com/crops/3caJpamNwFqn62cq9Tf8ZRPsIh4=/0x41:1000x707/750x500/data/photo/2021/12/06/61ad642aaebd0.jpg,indonesian_food_nutrition_dataset,0,0,-36.5,olahan,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,fallback,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0214,jangang bintatoeng masakan,jangang bintatoeng masakan,107.0,5.3,2.2,16.5,https://img-global.cpcdn.com/recipes/6c2521b843621d65/1200x630cq70/photo.jpg,indonesian_food_nutrition_dataset,0,0,0.0,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,False,False,,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,side_dish,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0215,jengkol segar,jengkol segar,192.0,5.4,0.3,40.7,https://asset.kompas.com/crops/O1NhMjXQxojyWCncDswDkrWpdS4=/0x76:1000x742/750x500/data/photo/2021/09/20/6147fb289e795.jpg,indonesian_food_nutrition_dataset,0,0,4.9,mentah_segar,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,fallback,sayuran,sayuran,False,,,,False,False,False,,excluded,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,False,vegetable,high,unclear_food_context,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,unclear_food_context,unclear_food_context,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0216,jeruk bali,jeruk bali,48.0,0.6,0.2,12.4,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2021/11/15053620/Jeruk-Bali-Kaya-Vitamin-C-Ini-Manfaatnya-untuk-Kesehatan.jpg,indonesian_food_nutrition_dataset,0,0,-5.8,other,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0217,jeruk banjar segar,jeruk banjar segar,61.0,0.8,0.2,14.1,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2022/6/20/c671b4ac-5716-43f7-a15a-3a946e27c869.jpg?ect=4g,indonesian_food_nutrition_dataset,0,0,-0.4,mentah_segar,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0218,jeruk garut,jeruk garut,44.0,0.8,0.3,10.9,https://upload.wikimedia.org/wikipedia/commons/c/c9/Avocado_Hass_-_single_and_halved.jpg,indonesian_food_nutrition_dataset,0,0,-5.5,other,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0219,jeruk kalamansi segar,jeruk kalamansi segar,39.0,0.3,0.3,8.9,https://lzd-img-global.slatic.net/g/ff/kf/Sd9344c04c7df41bb8787ac8325e92891D.jpg_200x200q80.jpg_.webp,indonesian_food_nutrition_dataset,0,0,-0.5,mentah_segar,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0220,jeruk manis,jeruk manis,45.0,0.9,0.2,11.2,https://img.okezone.com/content/2015/07/30/298/1187784/tips-pilih-jeruk-berkualitas-baik-segar-oOeyrrcWKr.jpg,indonesian_food_nutrition_dataset,0,0,-5.2,other,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0221,jeruk nipis,jeruk nipis,37.0,0.8,0.1,12.3,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/03/02/2284586354.png,indonesian_food_nutrition_dataset,0,0,-16.3,other,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0222,jukku pallu kaloa masakan,jukku pallu kaloa masakan,15.0,15.2,4.3,8.8,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,f_jpg,w_480/bj0crytdzulie8ypcyxz.jpg",indonesian_food_nutrition_dataset,0,1,-119.7,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,False,False,,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,side_dish,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
